entry,at,order
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-08T04:32:17.374Z,167824993737400
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-08T04:32:16.464Z,167824993646400
"""the giver x2 @ RSraeqmOQa"" calls 0.04",2023-03-08T04:32:12.828Z,167824993282800
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-08T04:32:10.864Z,167824993086400
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-08T04:32:09.029Z,167824992902900
"""Andrew @ yhDVFE17BV"" posts a big blind of 0.04",2023-03-08T04:32:07.277Z,167824992727711
"""Ayatollah cum @ kaPGto3RBb"" posts a small blind of 0.02",2023-03-08T04:32:07.277Z,167824992727710
"Your hand is 3♥, 10♣",2023-03-08T04:32:07.277Z,167824992727705
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (3.13) | #2 ""Jul @ EcMetVW6FI"" (3.58) | #3 ""Ayatollah cum @ kaPGto3RBb"" (11.31) | #6 ""Andrew @ yhDVFE17BV"" (11.29) | #7 ""Jade @ xhsZ8jgTjv"" (2.47) | #8 ""Joel @ DdWeAYaTSY"" (19.95) | #9 ""the giver x2 @ RSraeqmOQa"" (6.19) | #10 ""qipanda @ ZzutxssYJ7"" (7.08)",2023-03-08T04:32:07.277Z,167824992727701
"-- starting hand #90 (id: uvejoumjtm2d)  (No Limit Texas Hold'em) (dealer: ""Jul @ EcMetVW6FI"") --",2023-03-08T04:32:07.277Z,167824992727700
"""qipanda @ ZzutxssYJ7"" shows a A♥, K♦.",2023-03-08T04:32:03.635Z,167824992363500
"""Joel @ DdWeAYaTSY"" shows a 7♦, 7♥.",2023-03-08T04:32:03.568Z,167824992356800
"-- ending hand #89 --",2023-03-08T04:32:02.944Z,167824992294402
"""Joel @ DdWeAYaTSY"" collected 1.62 from pot",2023-03-08T04:32:02.944Z,167824992294401
"Uncalled bet of 2.02 returned to ""Joel @ DdWeAYaTSY""",2023-03-08T04:32:02.944Z,167824992294400
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T04:32:02.128Z,167824992212800
"""Joel @ DdWeAYaTSY"" bets 2.02",2023-03-08T04:31:36.892Z,167824989689200
"River: 8♦, 9♠, J♠, 6♥ [10♥]",2023-03-08T04:31:22.204Z,167824988220400
"""Joel @ DdWeAYaTSY"" calls 0.54",2023-03-08T04:31:21.349Z,167824988134900
"""qipanda @ ZzutxssYJ7"" bets 0.54",2023-03-08T04:31:07.459Z,167824986745900
"""Joel @ DdWeAYaTSY"" checks",2023-03-08T04:30:53.685Z,167824985368500
"Turn: 8♦, 9♠, J♠ [6♥]",2023-03-08T04:30:47.862Z,167824984786200
"""qipanda @ ZzutxssYJ7"" checks",2023-03-08T04:30:47.048Z,167824984704800
"""Joel @ DdWeAYaTSY"" checks",2023-03-08T04:30:45.621Z,167824984562100
"Flop:  [8♦, 9♠, J♠]",2023-03-08T04:30:30.240Z,167824983024000
"""Jade @ xhsZ8jgTjv"" folds",2023-03-08T04:30:29.347Z,167824982934700
"""Ayatollah cum @ kaPGto3RBb"" folds",2023-03-08T04:30:26.224Z,167824982622400
"""Jul @ EcMetVW6FI"" folds",2023-03-08T04:30:25.306Z,167824982530600
"""Fred @ EWw5rDVNJX"" folds",2023-03-08T04:30:22.675Z,167824982267500
"""qipanda @ ZzutxssYJ7"" calls 0.22",2023-03-08T04:30:21.763Z,167824982176300
"""the giver x2 @ RSraeqmOQa"" folds",2023-03-08T04:30:20.177Z,167824982017700
"""Joel @ DdWeAYaTSY"" raises to 0.22",2023-03-08T04:30:19.263Z,167824981926300
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-08T04:30:10.476Z,167824981047600
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T04:30:08.561Z,167824980856100
"""Ayatollah cum @ kaPGto3RBb"" posts a big blind of 0.04",2023-03-08T04:30:06.004Z,167824980600411
"""Jul @ EcMetVW6FI"" posts a small blind of 0.02",2023-03-08T04:30:06.004Z,167824980600410
"Your hand is J♥, 5♣",2023-03-08T04:30:06.004Z,167824980600405
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (3.13) | #2 ""Jul @ EcMetVW6FI"" (3.60) | #3 ""Ayatollah cum @ kaPGto3RBb"" (11.35) | #6 ""Andrew @ yhDVFE17BV"" (11.29) | #7 ""Jade @ xhsZ8jgTjv"" (2.51) | #8 ""Joel @ DdWeAYaTSY"" (19.09) | #9 ""the giver x2 @ RSraeqmOQa"" (6.19) | #10 ""qipanda @ ZzutxssYJ7"" (7.84)",2023-03-08T04:30:06.004Z,167824980600401
"-- starting hand #89 (id: tmtdgt2ufaq0)  (No Limit Texas Hold'em) (dealer: ""Fred @ EWw5rDVNJX"") --",2023-03-08T04:30:06.004Z,167824980600400
"Undealt cards: J♠, 4♣, 10♥ [Q♠, 3♣]",2023-03-08T04:30:02.006Z,167824980200600
"-- ending hand #88 --",2023-03-08T04:29:59.976Z,167824979997602
"""Andrew @ yhDVFE17BV"" collected 4.65 from pot",2023-03-08T04:29:59.976Z,167824979997601
"Uncalled bet of 1.16 returned to ""Andrew @ yhDVFE17BV""",2023-03-08T04:29:59.976Z,167824979997600
"""the giver x2 @ RSraeqmOQa"" folds",2023-03-08T04:29:59.116Z,167824979911600
"""Andrew @ yhDVFE17BV"" raises to 2.32",2023-03-08T04:29:18.259Z,167824975825900
"""Fred @ EWw5rDVNJX"" folds",2023-03-08T04:29:09.798Z,167824974979800
"""the giver x2 @ RSraeqmOQa"" bets 1.16",2023-03-08T04:29:08.021Z,167824974802100
"""Andrew @ yhDVFE17BV"" checks",2023-03-08T04:29:03.825Z,167824974382500
"""Fred @ EWw5rDVNJX"" checks",2023-03-08T04:28:53.970Z,167824973397000
"Flop:  [J♠, 4♣, 10♥]",2023-03-08T04:28:49.794Z,167824972979400
"""Andrew @ yhDVFE17BV"" calls 0.75",2023-03-08T04:28:48.969Z,167824972896900
"""Ayatollah cum @ kaPGto3RBb"" folds",2023-03-08T04:28:44.408Z,167824972440800
"""Jul @ EcMetVW6FI"" folds",2023-03-08T04:28:43.461Z,167824972346100
"""Fred @ EWw5rDVNJX"" calls 0.75",2023-03-08T04:28:41.801Z,167824972180100
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T04:28:40.025Z,167824972002500
"""the giver x2 @ RSraeqmOQa"" raises to 0.75",2023-03-08T04:28:39.120Z,167824971912000
"""Joel @ DdWeAYaTSY"" folds",2023-03-08T04:28:35.689Z,167824971568900
"""Jade @ xhsZ8jgTjv"" folds",2023-03-08T04:28:34.790Z,167824971479000
"""Andrew @ yhDVFE17BV"" raises to 0.35",2023-03-08T04:28:33.233Z,167824971323300
"""Ayatollah cum @ kaPGto3RBb"" calls 0.04",2023-03-08T04:28:27.896Z,167824970789600
"""Jul @ EcMetVW6FI"" posts a big blind of 0.04",2023-03-08T04:28:23.973Z,167824970397311
"""Fred @ EWw5rDVNJX"" posts a small blind of 0.02",2023-03-08T04:28:23.973Z,167824970397310
"Your hand is A♥, J♦",2023-03-08T04:28:23.973Z,167824970397305
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (3.88) | #2 ""Jul @ EcMetVW6FI"" (3.64) | #3 ""Ayatollah cum @ kaPGto3RBb"" (11.39) | #6 ""Andrew @ yhDVFE17BV"" (8.55) | #7 ""Jade @ xhsZ8jgTjv"" (2.51) | #8 ""Joel @ DdWeAYaTSY"" (19.09) | #9 ""the giver x2 @ RSraeqmOQa"" (8.10) | #10 ""qipanda @ ZzutxssYJ7"" (7.84)",2023-03-08T04:28:23.973Z,167824970397301
"-- starting hand #88 (id: crezaiplucuw)  (No Limit Texas Hold'em) (dealer: ""qipanda @ ZzutxssYJ7"") --",2023-03-08T04:28:23.973Z,167824970397300
"Undealt cards: 5♠, 10♣, 3♣ [9♦, 9♣]",2023-03-08T04:28:20.192Z,167824970019200
"-- ending hand #87 --",2023-03-08T04:28:17.969Z,167824969796902
"""Joel @ DdWeAYaTSY"" collected 1.24 from pot",2023-03-08T04:28:17.969Z,167824969796901
"Uncalled bet of 1.53 returned to ""Joel @ DdWeAYaTSY""",2023-03-08T04:28:17.969Z,167824969796900
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T04:28:17.151Z,167824969715100
"""Joel @ DdWeAYaTSY"" bets 1.53",2023-03-08T04:28:14.817Z,167824969481700
"""qipanda @ ZzutxssYJ7"" checks",2023-03-08T04:28:02.265Z,167824968226500
"Flop:  [5♠, 10♣, 3♣]",2023-03-08T04:27:56.228Z,167824967622800
"""Joel @ DdWeAYaTSY"" calls 0.52",2023-03-08T04:27:55.391Z,167824967539100
"""Jade @ xhsZ8jgTjv"" folds",2023-03-08T04:27:52.665Z,167824967266500
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T04:27:51.785Z,167824967178500
"""Ayatollah cum @ kaPGto3RBb"" folds",2023-03-08T04:27:50.885Z,167824967088500
"""Jul @ EcMetVW6FI"" folds",2023-03-08T04:27:49.061Z,167824966906100
"""Fred @ EWw5rDVNJX"" folds",2023-03-08T04:27:46.444Z,167824966644400
"""qipanda @ ZzutxssYJ7"" raises to 0.52",2023-03-08T04:27:45.100Z,167824966510000
"""the giver x2 @ RSraeqmOQa"" folds",2023-03-08T04:27:41.246Z,167824966124600
"""Joel @ DdWeAYaTSY"" raises to 0.20",2023-03-08T04:27:40.278Z,167824966027800
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-08T04:27:34.450Z,167824965445000
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-08T04:27:31.516Z,167824965151600
"""Ayatollah cum @ kaPGto3RBb"" calls 0.04",2023-03-08T04:27:15.803Z,167824963580300
"""Jul @ EcMetVW6FI"" calls 0.04",2023-03-08T04:27:14.420Z,167824963442000
"""Fred @ EWw5rDVNJX"" posts a big blind of 0.04",2023-03-08T04:27:10.509Z,167824963050911
"""qipanda @ ZzutxssYJ7"" posts a small blind of 0.02",2023-03-08T04:27:10.509Z,167824963050910
"Your hand is 5♣, K♥",2023-03-08T04:27:10.509Z,167824963050905
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (3.92) | #2 ""Jul @ EcMetVW6FI"" (3.68) | #3 ""Ayatollah cum @ kaPGto3RBb"" (11.43) | #6 ""Andrew @ yhDVFE17BV"" (8.59) | #7 ""Jade @ xhsZ8jgTjv"" (2.55) | #8 ""Joel @ DdWeAYaTSY"" (18.37) | #9 ""the giver x2 @ RSraeqmOQa"" (8.10) | #10 ""qipanda @ ZzutxssYJ7"" (8.36)",2023-03-08T04:27:10.509Z,167824963050901
"-- starting hand #87 (id: tquck4bvlmqm)  (No Limit Texas Hold'em) (dealer: ""the giver x2 @ RSraeqmOQa"") --",2023-03-08T04:27:10.509Z,167824963050900
"Undealt cards: Q♥, 3♣, 4♥ [Q♠, 9♣]",2023-03-08T04:27:06.018Z,167824962601800
"-- ending hand #86 --",2023-03-08T04:27:04.522Z,167824962452202
"""the giver x2 @ RSraeqmOQa"" collected 1.12 from pot",2023-03-08T04:27:04.522Z,167824962452201
"Uncalled bet of 0.84 returned to ""the giver x2 @ RSraeqmOQa""",2023-03-08T04:27:04.522Z,167824962452200
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T04:27:03.706Z,167824962370600
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T04:26:47.885Z,167824960788500
"""the giver x2 @ RSraeqmOQa"" bets 0.84",2023-03-08T04:26:46.609Z,167824960660900
"Flop:  [Q♥, 3♣, 4♥]",2023-03-08T04:26:42.274Z,167824960227400
"""Joel @ DdWeAYaTSY"" folds",2023-03-08T04:26:41.454Z,167824960145400
"""Jade @ xhsZ8jgTjv"" folds",2023-03-08T04:26:40.502Z,167824960050200
"""Andrew @ yhDVFE17BV"" calls 0.32",2023-03-08T04:26:39.568Z,167824959956800
"""Ayatollah cum @ kaPGto3RBb"" folds",2023-03-08T04:26:36.295Z,167824959629500
"""Fred @ EWw5rDVNJX"" folds",2023-03-08T04:26:35.333Z,167824959533300
"""qipanda @ ZzutxssYJ7"" calls 0.32",2023-03-08T04:26:34.086Z,167824959408600
"""the giver x2 @ RSraeqmOQa"" raises to 0.32",2023-03-08T04:26:30.509Z,167824959050900
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-08T04:26:21.818Z,167824958181800
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-08T04:26:20.215Z,167824958021500
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-08T04:26:18.894Z,167824957889400
"""Ayatollah cum @ kaPGto3RBb"" calls 0.04",2023-03-08T04:26:17.971Z,167824957797100
"""Jul @ EcMetVW6FI"" folds",2023-03-08T04:26:13.759Z,167824957375900
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-08T04:26:09.203Z,167824956920300
"""qipanda @ ZzutxssYJ7"" posts a big blind of 0.04",2023-03-08T04:26:07.245Z,167824956724511
"""the giver x2 @ RSraeqmOQa"" posts a small blind of 0.02",2023-03-08T04:26:07.245Z,167824956724510
"Your hand is A♣, 6♦",2023-03-08T04:26:07.245Z,167824956724505
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (3.96) | #2 ""Jul @ EcMetVW6FI"" (3.68) | #3 ""Ayatollah cum @ kaPGto3RBb"" (11.47) | #6 ""Andrew @ yhDVFE17BV"" (8.91) | #7 ""Jade @ xhsZ8jgTjv"" (2.59) | #8 ""Joel @ DdWeAYaTSY"" (18.41) | #9 ""the giver x2 @ RSraeqmOQa"" (7.30) | #10 ""qipanda @ ZzutxssYJ7"" (8.68)",2023-03-08T04:26:07.245Z,167824956724501
"-- starting hand #86 (id: sdybpuyiehkv)  (No Limit Texas Hold'em) (dealer: ""Joel @ DdWeAYaTSY"") --",2023-03-08T04:26:07.245Z,167824956724500
"Undealt cards: 2♦, 8♥, 10♦ [7♣, K♦]",2023-03-08T04:26:02.688Z,167824956268800
"""qipanda @ ZzutxssYJ7"" shows a 7♥, 7♠.",2023-03-08T04:26:01.190Z,167824956119000
"-- ending hand #85 --",2023-03-08T04:26:00.639Z,167824956063902
"""qipanda @ ZzutxssYJ7"" collected 0.68 from pot",2023-03-08T04:26:00.639Z,167824956063901
"Uncalled bet of 0.51 returned to ""qipanda @ ZzutxssYJ7""",2023-03-08T04:26:00.639Z,167824956063900
"""the giver x2 @ RSraeqmOQa"" folds",2023-03-08T04:25:59.772Z,167824955977200
"""Fred @ EWw5rDVNJX"" folds",2023-03-08T04:25:58.603Z,167824955860300
"""qipanda @ ZzutxssYJ7"" bets 0.51",2023-03-08T04:25:56.870Z,167824955687000
"""the giver x2 @ RSraeqmOQa"" checks",2023-03-08T04:25:49.193Z,167824954919300
"Flop:  [2♦, 8♥, 10♦]",2023-03-08T04:25:47.419Z,167824954741900
"""the giver x2 @ RSraeqmOQa"" calls 0.22",2023-03-08T04:25:46.568Z,167824954656800
"""Joel @ DdWeAYaTSY"" folds",2023-03-08T04:25:45.675Z,167824954567500
"""Jade @ xhsZ8jgTjv"" folds",2023-03-08T04:25:43.351Z,167824954335100
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T04:25:42.483Z,167824954248300
"""Ayatollah cum @ kaPGto3RBb"" folds",2023-03-08T04:25:41.625Z,167824954162500
"""Jul @ EcMetVW6FI"" folds",2023-03-08T04:25:40.649Z,167824954064900
"""Fred @ EWw5rDVNJX"" calls 0.22",2023-03-08T04:25:35.732Z,167824953573200
"""qipanda @ ZzutxssYJ7"" raises to 0.22",2023-03-08T04:25:33.757Z,167824953375700
"""the giver x2 @ RSraeqmOQa"" posts a big blind of 0.04",2023-03-08T04:25:25.892Z,167824952589211
"""Joel @ DdWeAYaTSY"" posts a small blind of 0.02",2023-03-08T04:25:25.892Z,167824952589210
"Your hand is 3♦, 10♠",2023-03-08T04:25:25.892Z,167824952589205
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (4.18) | #2 ""Jul @ EcMetVW6FI"" (3.68) | #3 ""Ayatollah cum @ kaPGto3RBb"" (11.47) | #6 ""Andrew @ yhDVFE17BV"" (8.91) | #7 ""Jade @ xhsZ8jgTjv"" (2.59) | #8 ""Joel @ DdWeAYaTSY"" (18.43) | #9 ""the giver x2 @ RSraeqmOQa"" (7.52) | #10 ""qipanda @ ZzutxssYJ7"" (8.22)",2023-03-08T04:25:25.892Z,167824952589201
"-- starting hand #85 (id: wm980bfbv7tc)  (No Limit Texas Hold'em) (dealer: ""Jade @ xhsZ8jgTjv"") --",2023-03-08T04:25:25.892Z,167824952589200
"""the giver x2 @ RSraeqmOQa"" shows a 3♠, 6♦.",2023-03-08T04:25:23.356Z,167824952335600
"Undealt cards: K♠, 8♣, 6♠ [9♠, A♦]",2023-03-08T04:25:20.068Z,167824952006800
"-- ending hand #84 --",2023-03-08T04:25:19.285Z,167824951928502
"""Joel @ DdWeAYaTSY"" collected 0.36 from pot",2023-03-08T04:25:19.285Z,167824951928501
"Uncalled bet of 0.40 returned to ""Joel @ DdWeAYaTSY""",2023-03-08T04:25:19.285Z,167824951928500
"""Jade @ xhsZ8jgTjv"" folds",2023-03-08T04:25:18.455Z,167824951845500
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T04:25:17.541Z,167824951754100
"""Ayatollah cum @ kaPGto3RBb"" folds",2023-03-08T04:25:02.420Z,167824950242000
"""Jul @ EcMetVW6FI"" folds",2023-03-08T04:25:01.479Z,167824950147900
"""Fred @ EWw5rDVNJX"" folds",2023-03-08T04:24:58.947Z,167824949894700
"""Joel @ DdWeAYaTSY"" raises to 0.44",2023-03-08T04:24:57.853Z,167824949785300
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-08T04:24:50.727Z,167824949072700
"""Andrew @ yhDVFE17BV"" bets 0.04",2023-03-08T04:24:40.630Z,167824948063000
"""Ayatollah cum @ kaPGto3RBb"" checks",2023-03-08T04:24:31.900Z,167824947190000
"""Jul @ EcMetVW6FI"" checks",2023-03-08T04:24:28.607Z,167824946860700
"""Fred @ EWw5rDVNJX"" checks",2023-03-08T04:24:25.748Z,167824946574800
"""Joel @ DdWeAYaTSY"" checks",2023-03-08T04:24:24.848Z,167824946484800
"""Jade @ xhsZ8jgTjv"" checks",2023-03-08T04:24:23.350Z,167824946335000
"Flop:  [K♠, 8♣, 6♠]",2023-03-08T04:24:13.467Z,167824945346700
"""Joel @ DdWeAYaTSY"" checks",2023-03-08T04:24:12.629Z,167824945262900
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-08T04:24:10.770Z,167824945077000
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-08T04:24:04.795Z,167824944479500
"""Ayatollah cum @ kaPGto3RBb"" calls 0.04",2023-03-08T04:23:58.155Z,167824943815500
"""Jul @ EcMetVW6FI"" calls 0.04",2023-03-08T04:23:56.395Z,167824943639500
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-08T04:23:43.097Z,167824942309700
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T04:23:41.432Z,167824942143200
"""the giver x2 @ RSraeqmOQa"" folds",2023-03-08T04:23:40.538Z,167824942053800
"""Joel @ DdWeAYaTSY"" posts a big blind of 0.04",2023-03-08T04:23:20.517Z,167824940051711
"""Jade @ xhsZ8jgTjv"" posts a small blind of 0.02",2023-03-08T04:23:20.517Z,167824940051710
"Your hand is Q♥, 6♥",2023-03-08T04:23:20.517Z,167824940051705
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (4.22) | #2 ""Jul @ EcMetVW6FI"" (3.72) | #3 ""Ayatollah cum @ kaPGto3RBb"" (11.51) | #6 ""Andrew @ yhDVFE17BV"" (8.99) | #7 ""Jade @ xhsZ8jgTjv"" (2.67) | #8 ""Joel @ DdWeAYaTSY"" (18.15) | #9 ""the giver x2 @ RSraeqmOQa"" (7.52) | #10 ""qipanda @ ZzutxssYJ7"" (8.22)",2023-03-08T04:23:20.517Z,167824940051701
"-- starting hand #84 (id: 7qmqhvxwflqq)  (No Limit Texas Hold'em) (dealer: ""Andrew @ yhDVFE17BV"") --",2023-03-08T04:23:20.517Z,167824940051700
"""Fred @ EWw5rDVNJX"" shows a J♣, 7♦.",2023-03-08T04:23:18.002Z,167824939800200
"Undealt cards: 8♥, 9♥, 9♣ [4♠, 2♥]",2023-03-08T04:23:15.860Z,167824939586000
"-- ending hand #83 --",2023-03-08T04:23:13.895Z,167824939389502
"""Fred @ EWw5rDVNJX"" collected 0.58 from pot",2023-03-08T04:23:13.895Z,167824939389501
"Uncalled bet of 0.58 returned to ""Fred @ EWw5rDVNJX""",2023-03-08T04:23:13.895Z,167824939389500
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T04:23:13.084Z,167824939308400
"""Fred @ EWw5rDVNJX"" bets 0.58",2023-03-08T04:23:01.268Z,167824938126800
"""qipanda @ ZzutxssYJ7"" checks",2023-03-08T04:22:57.907Z,167824937790700
"Flop:  [8♥, 9♥, 9♣]",2023-03-08T04:22:54.439Z,167824937443900
"""Joel @ DdWeAYaTSY"" folds",2023-03-08T04:22:53.519Z,167824937351900
"""Jade @ xhsZ8jgTjv"" folds",2023-03-08T04:22:48.881Z,167824936888100
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T04:22:46.687Z,167824936668700
"""Ayatollah cum @ kaPGto3RBb"" folds",2023-03-08T04:22:45.828Z,167824936582800
"""Jul @ EcMetVW6FI"" folds",2023-03-08T04:22:44.892Z,167824936489200
"""Fred @ EWw5rDVNJX"" calls 0.24",2023-03-08T04:22:43.999Z,167824936399900
"""qipanda @ ZzutxssYJ7"" raises to 0.24",2023-03-08T04:22:37.913Z,167824935791300
"""the giver x2 @ RSraeqmOQa"" folds",2023-03-08T04:22:28.294Z,167824934829400
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-08T04:22:26.572Z,167824934657200
"""Jade @ xhsZ8jgTjv"" posts a big blind of 0.04",2023-03-08T04:22:24.622Z,167824934462211
"""Andrew @ yhDVFE17BV"" posts a small blind of 0.02",2023-03-08T04:22:24.622Z,167824934462210
"Your hand is 4♣, 8♠",2023-03-08T04:22:24.622Z,167824934462205
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (3.88) | #2 ""Jul @ EcMetVW6FI"" (3.72) | #3 ""Ayatollah cum @ kaPGto3RBb"" (11.51) | #6 ""Andrew @ yhDVFE17BV"" (9.01) | #7 ""Jade @ xhsZ8jgTjv"" (2.71) | #8 ""Joel @ DdWeAYaTSY"" (18.19) | #9 ""the giver x2 @ RSraeqmOQa"" (7.52) | #10 ""qipanda @ ZzutxssYJ7"" (8.46)",2023-03-08T04:22:24.622Z,167824934462201
"-- starting hand #83 (id: pdjuod5unruy)  (No Limit Texas Hold'em) (dealer: ""Ayatollah cum @ kaPGto3RBb"") --",2023-03-08T04:22:24.622Z,167824934462200
"""qipanda @ ZzutxssYJ7"" shows a J♠, 9♥.",2023-03-08T04:22:22.580Z,167824934258000
"""Andrew @ yhDVFE17BV"" shows a 5♠, A♥.",2023-03-08T04:22:21.978Z,167824934197800
"""Ayatollah cum @ kaPGto3RBb"" shows a 6♥, 5♥.",2023-03-08T04:22:18.563Z,167824933856300
"Undealt cards: 9♣, 6♠, 5♦ [2♥, A♠]",2023-03-08T04:22:17.480Z,167824933748000
"-- ending hand #82 --",2023-03-08T04:22:16.605Z,167824933660502
"""Ayatollah cum @ kaPGto3RBb"" collected 0.98 from pot",2023-03-08T04:22:16.605Z,167824933660501
"Uncalled bet of 10.53 returned to ""Ayatollah cum @ kaPGto3RBb""",2023-03-08T04:22:16.605Z,167824933660500
"""Jul @ EcMetVW6FI"" folds",2023-03-08T04:22:15.726Z,167824933572600
"""Fred @ EWw5rDVNJX"" folds",2023-03-08T04:22:13.634Z,167824933363400
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T04:22:10.905Z,167824933090500
"""the giver x2 @ RSraeqmOQa"" folds",2023-03-08T04:22:05.568Z,167824932556800
"""Joel @ DdWeAYaTSY"" folds",2023-03-08T04:22:04.572Z,167824932457200
"""Jade @ xhsZ8jgTjv"" folds",2023-03-08T04:21:55.199Z,167824931519900
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T04:21:51.149Z,167824931114900
"""Ayatollah cum @ kaPGto3RBb"" bets 10.53 and go all in",2023-03-08T04:21:44.593Z,167824930459300
"Flop:  [9♣, 6♠, 5♦]",2023-03-08T04:21:26.416Z,167824928641600
"""Jade @ xhsZ8jgTjv"" calls 0.12",2023-03-08T04:21:25.610Z,167824928561000
"""Andrew @ yhDVFE17BV"" calls 0.12",2023-03-08T04:21:22.277Z,167824928227700
"""Ayatollah cum @ kaPGto3RBb"" calls 0.12",2023-03-08T04:21:02.572Z,167824926257200
"""Jul @ EcMetVW6FI"" calls 0.12",2023-03-08T04:21:01.165Z,167824926116500
"""Fred @ EWw5rDVNJX"" calls 0.12",2023-03-08T04:20:53.803Z,167824925380300
"""qipanda @ ZzutxssYJ7"" calls 0.12",2023-03-08T04:20:52.391Z,167824925239100
"""the giver x2 @ RSraeqmOQa"" calls 0.12",2023-03-08T04:20:49.997Z,167824924999700
"""Joel @ DdWeAYaTSY"" raises to 0.12",2023-03-08T04:20:45.404Z,167824924540400
"""Jade @ xhsZ8jgTjv"" checks",2023-03-08T04:20:38.662Z,167824923866200
"""Jade @ xhsZ8jgTjv"" posts a missed big blind of 0.04",2023-03-08T04:20:34.578Z,167824923457814
"""Jade @ xhsZ8jgTjv"" posts a missing small blind of 0.02",2023-03-08T04:20:34.578Z,167824923457813
"""Andrew @ yhDVFE17BV"" posts a big blind of 0.04",2023-03-08T04:20:34.578Z,167824923457812
"""Ayatollah cum @ kaPGto3RBb"" posts a small blind of 0.02",2023-03-08T04:20:34.578Z,167824923457811
"Your hand is 5♠, A♥",2023-03-08T04:20:34.578Z,167824923457806
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (4.00) | #2 ""Jul @ EcMetVW6FI"" (3.84) | #3 ""Ayatollah cum @ kaPGto3RBb"" (10.65) | #6 ""Andrew @ yhDVFE17BV"" (9.13) | #7 ""Jade @ xhsZ8jgTjv"" (2.85) | #8 ""Joel @ DdWeAYaTSY"" (18.31) | #9 ""the giver x2 @ RSraeqmOQa"" (7.64) | #10 ""qipanda @ ZzutxssYJ7"" (8.58)",2023-03-08T04:20:34.578Z,167824923457802
"-- starting hand #82 (id: 6flxlghisoox)  (No Limit Texas Hold'em) (dealer: ""Jul @ EcMetVW6FI"") --",2023-03-08T04:20:34.578Z,167824923457801
"The player ""Jade @ xhsZ8jgTjv"" joined the game with a stack of 2.85.",2023-03-08T04:20:34.578Z,167824923457800
"""Joel @ DdWeAYaTSY"" shows a 8♥, 6♣.",2023-03-08T04:20:30.169Z,167824923016900
"Undealt cards: 6♠, 4♠, Q♥, 6♦ [7♥]",2023-03-08T04:20:29.425Z,167824922942500
"""qipanda @ ZzutxssYJ7"" shows a J♦, A♠.",2023-03-08T04:20:27.956Z,167824922795600
"-- ending hand #81 --",2023-03-08T04:20:27.174Z,167824922717402
"""qipanda @ ZzutxssYJ7"" collected 0.62 from pot",2023-03-08T04:20:27.174Z,167824922717401
"Uncalled bet of 0.46 returned to ""qipanda @ ZzutxssYJ7""",2023-03-08T04:20:27.174Z,167824922717400
"""the giver x2 @ RSraeqmOQa"" folds",2023-03-08T04:20:26.261Z,167824922626100
"""qipanda @ ZzutxssYJ7"" bets 0.46",2023-03-08T04:20:20.324Z,167824922032400
"""the giver x2 @ RSraeqmOQa"" checks",2023-03-08T04:20:13.552Z,167824921355200
"Turn: 6♠, 4♠, Q♥ [6♦]",2023-03-08T04:20:09.602Z,167824920960200
"""qipanda @ ZzutxssYJ7"" checks",2023-03-08T04:20:08.782Z,167824920878200
